time,latitude,longitude,altitude,distance,elevation,slope,duration,speed,vertical speed
2020-09-27 07:31:24+00:00,45.4315776,6.04270976,369.8800048828125,6.382864732361405,1.27001953125,19.897327994606325,0:00:02,3.1914323661807025,0.635009765625
2020-09-27 07:31:26+00:00,45.43159808,6.042784,369.8800048828125,6.23161009803188,0.0,0.0,0:00:02,3.11580504901594,0.0
2020-09-27 07:31:28+00:00,45.43160832,6.04285632,369.8800048828125,5.76346096785463,0.0,0.0,0:00:02,2.881730483927315,0.0
2020-09-27 07:31:30+00:00,45.43162368,6.0429248,371.1600036621094,5.616242203326372,1.279998779296875,22.791018139117305,0:00:02,2.808121101663186,0.6399993896484375
2020-09-27 07:31:33+00:00,45.43166464,6.04303552,371.1600036621094,9.7776508481048,0.0,0.0,0:00:03,3.2592169493682666,0.0
2020-09-27 07:31:35+00:00,45.4317056,6.04313152,371.1600036621094,8.776813806957861,0.0,0.0,0:00:02,4.388406903478931,0.0
2020-09-27 07:31:37+00:00,45.43174144,6.04322368,371.1600036621094,8.231054716935326,0.0,0.0,0:00:02,4.115527358467663,0.0
2020-09-27 07:31:39+00:00,45.4317824,6.04331264,371.1600036621094,8.311795675326334,0.0,0.0,0:00:02,4.155897837663167,0.0
2020-09-27 07:31:41+00:00,45.43181824,6.04340096,371.1600036621094,7.969989553190136,0.0,0.0,0:00:02,3.984994776595068,0.0
2020-09-27 07:31:43+00:00,45.43184896,6.04348736,371.1600036621094,7.566401216692161,0.0,0.0,0:00:02,3.7832006083460805,0.0
2020-09-27 07:31:45+00:00,45.4318848,6.04356544,371.1600036621094,7.288494519451739,0.0,0.0,0:00:02,3.6442472597258697,0.0
2020-09-27 07:31:47+00:00,45.43191552,6.0436416,371.1600036621094,6.862348624467895,0.0,0.0,0:00:02,3.4311743122339475,0.0
2020-09-27 07:31:49+00:00,45.43195136,6.04372096,371.1600036621094,7.372372794645873,0.0,0.0,0:00:02,3.6861863973229365,0.0
2020-09-27 07:31:51+00:00,45.43198208,6.04379712,371.1600036621094,6.862342541226763,0.0,0.0,0:00:02,3.4311712706133815,0.0
2020-09-27 07:31:53+00:00,45.43201792,6.04387328,371.1600036621094,7.163431544887462,0.0,0.0,0:00:02,3.581715772443731,0.0
2020-09-27 07:31:55+00:00,45.43205376,6.0439456,371.1600036621094,6.916302460523098,0.0,0.0,0:00:02,3.458151230261549,0.0
2020-09-27 07:31:57+00:00,45.4320896,6.04401216,371.1600036621094,6.553888421976279,0.0,0.0,0:00:02,3.2769442109881397,0.0
2020-09-27 07:31:59+00:00,45.43213056,6.04407616,371.1600036621094,6.766570840398744,0.0,0.0,0:00:02,3.383285420199372,0.0
2020-09-27 07:32:01+00:00,45.4321664,6.044144,371.1600036621094,6.63349190162112,0.0,0.0,0:00:02,3.31674595081056,0.0
2020-09-27 07:32:03+00:00,45.43220736,6.04421504,371.1600036621094,7.1824782186313305,0.0,0.0,0:00:02,3.5912391093156653,0.0
2020-09-27 07:32:05+00:00,45.43225344,6.04428416,371.1600036621094,7.447694585046172,0.0,0.0,0:00:02,3.723847292523086,0.0
2020-09-27 07:32:08+00:00,45.43233024,6.04438208,371.1600036621094,11.471887661045892,0.0,0.0,0:00:03,3.823962553681964,0.0
2020-09-27 07:32:10+00:00,45.43238656,6.0444448,369.9700012207031,7.956937724312112,-1.19000244140625,-14.9555329278278,0:00:02,3.978468862156056,-0.595001220703125
2020-09-27 07:32:12+00:00,45.432448,6.04450112,369.9700012207031,8.132350469329129,0.0,0.0,0:00:02,4.0661752346645645,0.0
2020-09-27 07:32:14+00:00,45.43250432,6.04454784,369.9700012207031,7.254450916512882,0.0,0.0,0:00:02,3.627225458256441,0.0
2020-09-27 07:32:16+00:00,45.43256576,6.04458176,369.9700012207031,7.334824215656473,0.0,0.0,0:00:02,3.6674121078282367,0.0
2020-09-27 07:32:18+00:00,45.4326272,6.04458688,368.7900085449219,6.851154326950294,-1.17999267578125,-17.22326807235284,0:00:02,3.425577163475147,-0.589996337890625
2020-09-27 07:32:20+00:00,45.43268352,6.04456256,368.7900085449219,6.55104352519917,0.0,0.0,0:00:02,3.275521762599585,0.0
2020-09-27 07:32:22+00:00,45.43274496,6.0445216,368.7900085449219,7.550929270120998,0.0,0.0,0:00:02,3.775464635060499,0.0
2020-09-27 07:32:24+00:00,45.43279104,6.04449088,367.6099853515625,5.663195845020017,-1.180023193359375,-20.836701142819194,0:00:02,2.8315979225100083,-0.5900115966796875
2020-09-27 07:32:26+00:00,45.43284736,6.04447296,367.6099853515625,6.423896661161712,0.0,0.0,0:00:02,3.211948330580856,0.0
2020-09-27 07:32:28+00:00,45.4329088,6.0444768,367.6099853515625,6.846044610447258,0.0,0.0,0:00:02,3.423022305223629,0.0
2020-09-27 07:32:30+00:00,45.43296512,6.04450304,366.3399963378906,6.596099284344818,-1.269989013671875,-19.253637019777234,0:00:02,3.298049642172409,-0.6349945068359375
2020-09-27 07:32:32+00:00,45.43301632,6.04454272,366.3399963378906,6.4879246050933,0.0,0.0,0:00:02,3.24396230254665,0.0
